id,question,gpt55_product,current_product,gpt55_manual,current_manual,gpt55_top1_key,current_top1_key,top1_same,retrieval_set_same,overlap_count,gpt55_retrieval_count,current_retrieval_count,gpt55_toc_like_top2,current_toc_like_top2,gpt55_answer_not_provided,current_answer_not_provided,gpt55_top1_preview,current_top1_preview
206,如何安装儿童电动摩托车的挡泥板？,儿童电动摩托车,儿童电动摩托车,儿童电动摩托车手册.txt,儿童电动摩托车手册.txt,"(0, 593, 1063)","(0, 593, 824)",False,False,0,4,4,False,False,False,False,# 1. 安装挡泥板。 · 按照步骤1所示，将挡泥板侧转，然后向上滑入左侧把手管。注意！请勿让“凸点”卡入1号孔。 <PIC>· 按照步骤2所示，安装挡泥板，使“凸点”卡入2号孔。 <PIC># 2. 安装右侧把手管。 <PIC> 如图所示，拆下把手固定夹上的两颗螺栓和螺母。 将右侧把手管穿过固定夹与挡泥板。轻轻转动把手，避免“凸点”卡入1号孔。将把手调整至正确位置后，转动把手使“凸点”卡入2号孔。使用两颗螺栓和螺母将把手管固定在固定夹上。 # 3. 安装前轮。 <PIC> · 按照步骤1所示，将前轴穿过两侧把手管及前轮，两侧把手管内外均需安装垫片。 · 使用两个螺母将前轴及车轮固定在把手管上,# 1. 安装挡泥板。 · 按照步骤1所示，将挡泥板侧转，然后向上滑入左侧把手管。注意！请勿让“凸点”卡入1号孔。 <PIC>· 按照步骤2所示，安装挡泥板，使“凸点”卡入2号孔。 <PIC># 2. 安装右侧把手管。 <PIC> 如图所示，拆下把手固定夹上的两颗螺栓和螺母。 将右侧把手管穿过固定夹与挡泥板。轻轻转动把手，避免“凸点”卡入1号孔。将把手调整至正确位置后，转动把手使“凸点”卡入2号孔。使用两颗螺栓和螺母将把手管固定在固定夹上。
207,如何安装儿童电动摩托车的前轮？,儿童电动摩托车,儿童电动摩托车,儿童电动摩托车手册.txt,儿童电动摩托车手册.txt,"(0, 593, 1063)","(0, 826, 1063)",False,False,0,4,4,False,False,False,False,# 1. 安装挡泥板。 · 按照步骤1所示，将挡泥板侧转，然后向上滑入左侧把手管。注意！请勿让“凸点”卡入1号孔。 <PIC>· 按照步骤2所示，安装挡泥板，使“凸点”卡入2号孔。 <PIC># 2. 安装右侧把手管。 <PIC> 如图所示，拆下把手固定夹上的两颗螺栓和螺母。 将右侧把手管穿过固定夹与挡泥板。轻轻转动把手，避免“凸点”卡入1号孔。将把手调整至正确位置后，转动把手使“凸点”卡入2号孔。使用两颗螺栓和螺母将把手管固定在固定夹上。 # 3. 安装前轮。 <PIC> · 按照步骤1所示，将前轴穿过两侧把手管及前轮，两侧把手管内外均需安装垫片。 · 使用两个螺母将前轴及车轮固定在把手管上,# 3. 安装前轮。 <PIC> · 按照步骤1所示，将前轴穿过两侧把手管及前轮，两侧把手管内外均需安装垫片。 · 使用两个螺母将前轴及车轮固定在把手管上，使用随产品提供的扳手拧紧螺母直至螺纹尽头。 <PIC> 间隙 注意 前轮及前轴组装完成后，请检查车轮与把手管之间的间隙。若间隙过大、车轮定位不稳，建议在车轮与把手管之间加装额外垫片（不随产品提供）。加装垫片并重新安装前轴后，检查间隙是否最小化，同时确保车轮可自由转动。若车轮卡死，则减少一片垫片。
208,如何为蓝牙激光鼠标安装电池？,蓝牙激光鼠标,蓝牙激光鼠标,蓝牙激光鼠标手册.txt,蓝牙激光鼠标手册.txt,"(0, 0, 462)","(0, 282, 462)",False,False,0,4,5,False,False,False,False,# # 蓝牙激光鼠标 使用说明书 <PIC> # 关于本手册 感谢您购买本款蓝牙鼠标套装。本手册涵盖的主题如下。（本款鼠标不含接收器销售。） # ♠ 产品介绍 ♠ 电池安装 ♠ WIDCOMM 蓝牙驱动程序的安装与卸载 ♠ 激光鼠标设置 ♠ 激光鼠标使用 ♠ WIDCOMM 蓝牙驱动程序使用 ♠ 故障排除 # 1. 产品介绍 # 产品特性 激光鼠标特性・带滚轮、左右键及侧倾滚轮・省电模式・LED 指示灯 a. 琥珀色：电量低 b. 绿色闪烁：鼠标正在配对 # USB 蓝牙接收器特性・兼容蓝牙 v1.2 及 v2.0 规范・支持鼠标设备・支持其他蓝牙设备 # 系统要求・支持蓝牙 / USB 鼠标,# 系统要求・支持蓝牙 / USB 鼠标的电脑・Microsoft Windows 98/ME/2000/XP 或更高版本 # 2. 安装电池 鼠标需使用两节 AA 型号电池。请按照以下步骤安装电池。 1. 按下按钮，电池仓盖弹出。 <PIC> 2. 按照鼠标内部标注的正负极（+ 和 -）装入两节 AA 电池。 <PIC> 3. 装回电池仓盖 <PIC>
209,如何为蓝牙激光鼠标安装WIDCOMM蓝牙驱动程序？,蓝牙激光鼠标,蓝牙激光鼠标,蓝牙激光鼠标手册.txt,蓝牙激光鼠标手册.txt,"(0, 464, 896)","(0, 464, 716)",False,False,0,4,5,False,False,False,False,# 3 WIDCOMM 蓝牙驱动程序的安装与卸载 3.1 安装 WIDCOMM 蓝牙驱动程序 安装 WIDCOMM 蓝牙驱动程序前，请将 USB 蓝牙接收器插入电脑的 USB 接口。 1. 将附带的安装光盘放入光驱。 2. 驱动程序将自动加载。若未自动加载，请双击光驱中 bin 文件夹内的 Setup.exe。 3. 欢迎界面将引导您完成安装。点击 “下一步” 继续。 <PIC> 4. 阅读协议并选择 “我接受许可协议中的条款”。点击 “下一步” 继续。 <PIC> 5. 程序将安装至图示文件夹。点击 “更改” 可选择其他安装路径。点击 “下一步” 继续。 <PIC> 6. 点击 “安装” 开,# 3 WIDCOMM 蓝牙驱动程序的安装与卸载 3.1 安装 WIDCOMM 蓝牙驱动程序 安装 WIDCOMM 蓝牙驱动程序前，请将 USB 蓝牙接收器插入电脑的 USB 接口。 1. 将附带的安装光盘放入光驱。 2. 驱动程序将自动加载。若未自动加载，请双击光驱中 bin 文件夹内的 Setup.exe。 3. 欢迎界面将引导您完成安装。点击 “下一步” 继续。 <PIC> 4. 阅读协议并选择 “我接受许可协议中的条款”。点击 “下一步” 继续。 <PIC> 5. 程序将安装至图示文件夹。
210,如何为蓝牙激光鼠标卸载WIDCOMM蓝牙驱动程序？,蓝牙激光鼠标,蓝牙激光鼠标,蓝牙激光鼠标手册.txt,蓝牙激光鼠标手册.txt,"(0, 464, 896)","(0, 898, 1103)",False,False,0,4,5,False,False,False,False,# 3 WIDCOMM 蓝牙驱动程序的安装与卸载 3.1 安装 WIDCOMM 蓝牙驱动程序 安装 WIDCOMM 蓝牙驱动程序前，请将 USB 蓝牙接收器插入电脑的 USB 接口。 1. 将附带的安装光盘放入光驱。 2. 驱动程序将自动加载。若未自动加载，请双击光驱中 bin 文件夹内的 Setup.exe。 3. 欢迎界面将引导您完成安装。点击 “下一步” 继续。 <PIC> 4. 阅读协议并选择 “我接受许可协议中的条款”。点击 “下一步” 继续。 <PIC> 5. 程序将安装至图示文件夹。点击 “更改” 可选择其他安装路径。点击 “下一步” 继续。 <PIC> 6. 点击 “安装” 开,# 3.2 卸载 WIDCOMM 蓝牙驱动程序 请按照以下步骤从电脑中卸载 WIDCOMM 蓝牙驱动程序。 1. 拔下 USB 蓝牙接收器。 2. 点击 开始 > 设置 > 控制面板 > 添加或删除程序。 3. 在程序列表中选择 WIDCOMM 蓝牙软件，点击 “删除” 4. 系统开始卸载程序，此过程可能需要一些时间。 5. 程序卸载完成后，系统将提示重启电脑。点击 “是” 立即重启，或 “否” 稍后重启。
211,如何在Windows系统中为蓝牙激光鼠标设置快速配对？,蓝牙激光鼠标,蓝牙激光鼠标,蓝牙激光鼠标手册.txt,蓝牙激光鼠标手册.txt,"(0, 898, 1327)","(0, 1104, 1327)",False,False,0,4,4,False,False,False,False,# 3.2 卸载 WIDCOMM 蓝牙驱动程序 请按照以下步骤从电脑中卸载 WIDCOMM 蓝牙驱动程序。 1. 拔下 USB 蓝牙接收器。 2. 点击 开始 > 设置 > 控制面板 > 添加或删除程序。 3. 在程序列表中选择 WIDCOMM 蓝牙软件，点击 “删除” 4. 系统开始卸载程序，此过程可能需要一些时间。 5. 程序卸载完成后，系统将提示重启电脑。点击 “是” 立即重启，或 “否” 稍后重启。 # 4. 激光鼠标设置 # 4.1 Windows 系统快速配对 蓝牙鼠标出厂默认已设置为预配对模式。如需快速配对，请按照以下步骤启用预配对模式。 1. 将 USB 蓝牙接收器插入电脑的 ,# 4. 激光鼠标设置 # 4.1 Windows 系统快速配对 蓝牙鼠标出厂默认已设置为预配对模式。如需快速配对，请按照以下步骤启用预配对模式。 1. 将 USB 蓝牙接收器插入电脑的 USB 接口。 2. 按下鼠标底部的配对按钮。 配对按钮 <PIC> 3. 按下 USB 蓝牙接收器底部的按钮，直至 LED 指示灯每秒闪烁一次。这表示蓝牙接收器已开始搜索待配对设备。（本款鼠标不含接收器销售。） <PIC> 4. 移动鼠标以确认连接成功。
212,如何通过WIDCOMM蓝牙驱动程序为蓝牙激光鼠标设置配对？,蓝牙激光鼠标,蓝牙激光鼠标,蓝牙激光鼠标手册.txt,蓝牙激光鼠标手册.txt,"(0, 898, 1327)","(0, 1453, 1631)",False,False,0,4,4,False,False,False,False,# 3.2 卸载 WIDCOMM 蓝牙驱动程序 请按照以下步骤从电脑中卸载 WIDCOMM 蓝牙驱动程序。 1. 拔下 USB 蓝牙接收器。 2. 点击 开始 > 设置 > 控制面板 > 添加或删除程序。 3. 在程序列表中选择 WIDCOMM 蓝牙软件，点击 “删除” 4. 系统开始卸载程序，此过程可能需要一些时间。 5. 程序卸载完成后，系统将提示重启电脑。点击 “是” 立即重启，或 “否” 稍后重启。 # 4. 激光鼠标设置 # 4.1 Windows 系统快速配对 蓝牙鼠标出厂默认已设置为预配对模式。如需快速配对，请按照以下步骤启用预配对模式。 1. 将 USB 蓝牙接收器插入电脑的 ,# 4.2 通过 WIDCOMM 蓝牙驱动程序配对 使用蓝牙驱动程序进行鼠标配对前，请先按照 “3 WIDCOMM 蓝牙驱动程序的安装与卸载” 中的说明安装驱动程序。然后按照以下步骤操作。 1. 按下 USB 蓝牙接收器按钮，直至出现人机接口设备（HID）界面。 <PIC> 2. 鼠标连接成功后，将出现以下确认信息。点击确认连接正确的鼠标。 <PIC>
213,如何查看蓝牙激光鼠标的电量状态？,蓝牙激光鼠标,蓝牙激光鼠标,蓝牙激光鼠标手册.txt,蓝牙激光鼠标手册.txt,"(0, 1328, 1832)","(0, 1633, 1832)",False,False,0,4,5,False,False,False,False,# 在 BIOS 中启用 USB 鼠标功能 若鼠标无法使用（更多可能情况请参阅第 14 页 “7 故障排除”），请检查 BIOS 设置中是否已启用鼠标的 USB 功能。 部分老旧电脑系统在 BIOS/DOS 环境下不支持 USB 键盘 / 鼠标。 # 4.2 通过 WIDCOMM 蓝牙驱动程序配对 使用蓝牙驱动程序进行鼠标配对前，请先按照 “3 WIDCOMM 蓝牙驱动程序的安装与卸载” 中的说明安装驱动程序。然后按照以下步骤操作。 1. 按下 USB 蓝牙接收器按钮，直至出现人机接口设备（HID）界面。 <PIC> 2. 鼠标连接成功后，将出现以下确认信息。点击确认连接正确的鼠标。 <PIC,# 5 激光鼠标使用 按照 “4. 激光鼠标设置” 中的说明插入 USB 蓝牙接收器并完成鼠标蓝牙连接环境设置后，您即可立即开始使用鼠标。 # 5.1 激光鼠标电量状态 蓝牙鼠标配备电量 LED 指示灯。当电量耗尽时，LED 指示灯变为琥珀色。请立即更换电池。（顶部 LED 指示灯与底部指示灯状态一致） <PIC> 如需查看更详细的鼠标电量信息，请前往 控制面板 > 鼠标 > 蓝牙。 <PIC>
214,如何首次为蓝牙激光鼠标使用该驱动程序？,蓝牙激光鼠标,蓝牙激光鼠标,蓝牙激光鼠标手册.txt,蓝牙激光鼠标手册.txt,"(0, 0, 462)","(0, 1834, 2007)",False,False,0,4,4,False,False,False,False,# # 蓝牙激光鼠标 使用说明书 <PIC> # 关于本手册 感谢您购买本款蓝牙鼠标套装。本手册涵盖的主题如下。（本款鼠标不含接收器销售。） # ♠ 产品介绍 ♠ 电池安装 ♠ WIDCOMM 蓝牙驱动程序的安装与卸载 ♠ 激光鼠标设置 ♠ 激光鼠标使用 ♠ WIDCOMM 蓝牙驱动程序使用 ♠ 故障排除 # 1. 产品介绍 # 产品特性 激光鼠标特性・带滚轮、左右键及侧倾滚轮・省电模式・LED 指示灯 a. 琥珀色：电量低 b. 绿色闪烁：鼠标正在配对 # USB 蓝牙接收器特性・兼容蓝牙 v1.2 及 v2.0 规范・支持鼠标设备・支持其他蓝牙设备 # 系统要求・支持蓝牙 / USB 鼠标,# 6. WIDCOMM 蓝牙驱动程序使用 6.1 首次使用驱动程序 要开始使用蓝牙驱动程序，请双击系统托盘中的蓝牙图标。 <PIC> 1. 蓝牙初始配置向导将启动。请按照屏幕上的说明完成配置。 2. 蓝牙配置完成后，将出现以下 HID 界面并开始搜索蓝牙设备。 <PIC> 3. 点击您要连接的 HID 设备。然后按照屏幕上的说明启用所选设备。
215,如何将蓝牙激光鼠标与其他人机接口设备相连接？,蓝牙激光鼠标,蓝牙激光鼠标,蓝牙激光鼠标手册.txt,蓝牙激光鼠标手册.txt,"(0, 1328, 1832)","(0, 1453, 1631)",False,False,0,4,4,False,False,False,False,# 在 BIOS 中启用 USB 鼠标功能 若鼠标无法使用（更多可能情况请参阅第 14 页 “7 故障排除”），请检查 BIOS 设置中是否已启用鼠标的 USB 功能。 部分老旧电脑系统在 BIOS/DOS 环境下不支持 USB 键盘 / 鼠标。 # 4.2 通过 WIDCOMM 蓝牙驱动程序配对 使用蓝牙驱动程序进行鼠标配对前，请先按照 “3 WIDCOMM 蓝牙驱动程序的安装与卸载” 中的说明安装驱动程序。然后按照以下步骤操作。 1. 按下 USB 蓝牙接收器按钮，直至出现人机接口设备（HID）界面。 <PIC> 2. 鼠标连接成功后，将出现以下确认信息。点击确认连接正确的鼠标。 <PIC,# 4.2 通过 WIDCOMM 蓝牙驱动程序配对 使用蓝牙驱动程序进行鼠标配对前，请先按照 “3 WIDCOMM 蓝牙驱动程序的安装与卸载” 中的说明安装驱动程序。然后按照以下步骤操作。 1. 按下 USB 蓝牙接收器按钮，直至出现人机接口设备（HID）界面。 <PIC> 2. 鼠标连接成功后，将出现以下确认信息。点击确认连接正确的鼠标。 <PIC>
